round,treatment,condition,lab.id,subject.id,pair.num,key.2,key.1.1,key.1.2,key.1.3,key.1.4,levenshtein,nonresponse
1,Test-restudy,7,95,46,2,lai,lai,lai,lai,lai,0,0
1,Test-restudy,7,95,46,3,chunky,chunk,chunk,chunk,chunk,1,0
1,Test-restudy,7,95,46,4,laso,laso,laso,laso,laso,0,0
1,Test-restudy,7,95,46,5,remember,remember,remember,remember,rememebr,0,0
1,Test-restudy,7,95,46,6,fun,fun,fun,fun,fun,0,0
1,Test-restudy,7,95,46,7,hand,deep,deep,hand,hand,0,0
1,Test-restudy,7,95,46,8,utensil,utensil,utensil,utensil,utensil,0,0
1,Test-restudy,7,95,46,9,taboo,tablet,tablet,tablet,tablet,3,0
1,Test-restudy,7,95,46,10,mate,mate,mate,mate,mate,0,0
1,Test-restudy,7,95,46,11,zuccini,zuccini,zuccini,zuccini,zucini,0,0
1,Test-restudy,7,95,46,12,bust,bust,bust,bust,bust,0,0
1,Test-restudy,7,95,46,13,palm,palm,palm,palm,palm,0,0
1,Test-restudy,7,95,46,14,wings,wings,wings,wings,wings,0,0
1,Test-restudy,7,95,46,15,bug,bug,bug,bug,bug,0,0
1,Test-restudy,7,95,46,16,far,horsey,far,far,far,0,0
1,Test-restudy,7,95,46,17,har,hair,hair,hair,hair,1,0
1,Test-restudy,7,95,46,18,pipe,pipe,pipe,pipe,pipe,0,0
1,Test-restudy,7,95,46,19,pasia,pass,pasia,pasia,pasia,0,0
1,Test-restudy,7,95,46,20,burry,cave,kill,bury,burry,0,0
1,Test-restudy,7,95,46,21,salsa,salam,salad,salad lol,salad,2,0
1,Test-restudy,7,95,46,22,elimunate,eluminate,eluminate,elimunate,elimuahte,0,0
1,Test-restudy,7,95,46,23,destiny,stern,destine,destine,destine,1,0
1,Test-restudy,7,95,46,24,rush,rush,rush,rush,rush,0,0
1,Test-restudy,7,95,46,25,fatality,fatal,fatal,fatal,fatal,3,0
1,Test-restudy,7,95,46,26,gordy,gordo,gordo,gordo,gordo,1,0
1,Test-restudy,7,95,46,27,tumble,tumble,tumble,tumble,tumble,0,0
1,Test-restudy,7,95,46,28,mash,master,master,mast,mast,1,0
1,Test-restudy,7,95,46,29,ham,name,name,name,name,2,0
1,Test-restudy,7,95,46,30,fine,fine,fine,fine,fine,0,0
1,Test-restudy,7,95,46,31,sermon,sermon,sermon,sermon,sermon,0,0
1,Test-restudy,7,95,46,32,wazup,wazup,wazup,wazup,wazup,0,0
1,Test-restudy,7,95,46,33,zingidream,zing dream,zingydream,zingydream,dream,1,0
1,Test-restudy,7,95,46,34,yams,mine,yam,yam,yam,1,0
1,Test-restudy,7,95,46,35,haha,hurt,hurt,hahurt,hurthaha,3,0
1,Test-restudy,7,95,46,36,luminate,sludge,luminate,luminate,luminate,0,0
1,Test-restudy,7,95,46,37,talk-a-lot,talk,talkalot,talkalot,talk,2,0
1,Test-restudy,7,95,46,38,chunk,chunk,chunky,chunky,chunky,0,0
1,Test-restudy,7,95,46,39,kill,kill,kill,kill,kill,0,0
1,Test-restudy,7,95,46,40,ad,attack,add,add,add,1,0
1,Test-restudy,7,95,46,41,sand,sand,sand,shroud,sand,0,0
1,Test-restudy,7,95,46,42,salmoela,mud,salmonela,salmon,salmon,1,0
1,Test-restudy,7,95,46,43,pave,puncture,puncture,puncture,tofu,4,0
1,Test-restudy,7,95,46,44,vacum,vaccum,vaccum,vaccum,vaccum,1,0
1,Test-restudy,7,95,46,45,chasm,chasm,chasm,chasm,chasm,0,0
1,Test-restudy,7,95,46,46,charm,charm,charm,charm,charm,0,0
1,Test-restudy,7,95,46,47,urban,uber,uber,uber,uber,3,0
1,Test-restudy,7,95,46,48,bikini,jalepeno,jalepeno,jalapeno,jalapeno,7,0
1,Test-restudy,7,98,47,1,lulu,luxury,lulu,lulu,d,0,0
1,Test-restudy,7,98,47,2,ying yang balance,yin yang,yin yang circle,balance,d,7,0
1,Test-restudy,7,98,47,3,i don't remember,snack aura,snack aura,snack,snack,15,1
1,Test-restudy,7,98,47,4,lasso,lasso,lasso neck,lasso,lasso,0,0
1,Test-restudy,7,98,47,5,remnant,remnant o,i could not come up with a word,remnant,d,0,0
1,Test-restudy,7,98,47,6,fu no no,fu no no,fu nono,fu nono,d,0,0
1,Test-restudy,7,98,47,7,hand yucky,hand yucky,hand yucky,hand yucky,d,0,0
1,Test-restudy,7,98,47,8,tense,you tense see,tense,tense,tense,0,0
1,Test-restudy,7,98,47,9,taboo,tabulate,taboo,tabulate,d,0,0
1,Test-restudy,7,98,47,10,mate,mate,mate,mate,d,0,0
1,Test-restudy,7,98,47,11,zuchini,zuchini,zuchini,zuchini,zuchini,0,0
1,Test-restudy,7,98,47,12,bouey,bust zuchini,zuchini,zuchini,d,5,0
1,Test-restudy,7,98,47,13,panda,panda,panda,panda,panda,0,0
1,Test-restudy,7,98,47,14,wing,wing,wing,wing,d,0,0
1,Test-restudy,7,98,47,15,eww,eww,eww,eww,d,0,0
1,Test-restudy,7,98,47,16,steed,fare steed,far as i see steed,steed,d,0,0
1,Test-restudy,7,98,47,17,hairy,hairy,hairy material,hairy material,d,0,0
1,Test-restudy,7,98,47,18,pipe,pipe,pipe,pipe,d,0,0
1,Test-restudy,7,98,47,19,pace,i could not come up with a word,pace,pace,d,0,0
1,Test-restudy,7,98,47,20,burial,burial,bakery burial,the burial,d,0,0
1,Test-restudy,7,98,47,21,i don't remember,challah holla,holy,holy,holy,15,1
1,Test-restudy,7,98,47,22,elminate,eliminate,eliminate,eliminate,d,1,0
1,Test-restudy,7,98,47,23,destiny,destination u or i,destiny,destiny,d,0,0
1,Test-restudy,7,98,47,24,rush,rush whatever,rush whatever,rush,d,0,0
1,Test-restudy,7,98,47,25,holy,fatal holy,swahali,far holy,d,4,0
1,Test-restudy,7,98,47,26,odor,odor,odor,odor,s,0,0
1,Test-restudy,7,98,47,27,tumble,tumbling,tumbling,tumble,d,0,0
1,Test-restudy,7,98,47,28,mash u up,mash buoey,mash u up,mash,d,0,0
1,Test-restudy,7,98,47,29,add honor,add honor,add honor,add honor,honor,0,0
1,Test-restudy,7,98,47,30,the final,the final,the final,the final,d,0,0
1,Test-restudy,7,98,47,31,soon,soon u (die),soon you,soon die,soon,0,0
1,Test-restudy,7,98,47,32,wasup,wasupp,wasap relax,wasap,wasup,0,0
1,Test-restudy,7,98,47,33,u sing i z,u sing i,u sing i ...,u sing me,s,2,0
1,Test-restudy,7,98,47,34,mini,harmony,your mini,ya mini,a,3,0
1,Test-restudy,7,98,47,35,i don't remember,gentle,j hurt,j hurt (knew wound. clicked too fast),d,13,1
1,Test-restudy,7,98,47,36,luge,the luge,the luge,luge,s,0,0
1,Test-restudy,7,98,47,37,canada,tall aka,tall,tall,d,5,0
1,Test-restudy,7,98,47,38,churn,churn,cure a,turn a,d,0,0
1,Test-restudy,7,98,47,39,krab,i could not come up with a word,ka kra krab,kra,kra,1,0
1,Test-restudy,7,98,47,40,enemy,adverse u i,u are against i,adverse,d,5,0
1,Test-restudy,7,98,47,41,wrong panda,sandy,surround,sand and,d,6,0
1,Test-restudy,7,98,47,42,i don't remember,canada,canada,canada,d,15,1
1,Test-restudy,7,98,47,43,painfull,painful,painful,painful,d,1,0
1,Test-restudy,7,98,47,44,vroom,vacuum,vroom bite?,moth,d,4,0
1,Test-restudy,7,98,47,45,maze,maze,maze raza,maze pearl,d,0,0
1,Test-restudy,7,98,47,46,karma,chameleon,karma,karma,chameleon,0,0
1,Test-restudy,7,98,47,47,zuchini,i could not come up with a word,u did i,u bin me,d,5,0
1,Test-restudy,7,98,47,48,ini,geranemo,fetachini,ini,d,0,0
1,Test-restudy,7,99,48,1,i do not rememeber,lumounous,i could not come up with a word,pearl,peal,15,1
1,Test-restudy,7,99,48,2,i do not rememeber,i could not come up with a word,i could not come up with a word,egg,egg,17,1
1,Test-restudy,7,99,48,3,food,cola,i could not come up with a word,food,food,0,0
1,Test-restudy,7,99,48,4,lasso,lasso,scarf,scarf,scarf,0,0
1,Test-restudy,7,99,48,5,i do not rememeber,bow,i could not come put with a word,ornament,oranment,14,1
1,Test-restudy,7,99,48,6,i do not rememeber,i could not come put with a word,you knew,rumor,rumor,15,1
1,Test-restudy,7,99,48,7,i do not rememeber,i could not come up with a word,i could not come up with a word,trench,trench,15,1
1,Test-restudy,7,99,48,8,i do not rememeber,i could not come up with a word,i could not come up with a word,poem,poem,15,1
1,Test-restudy,7,99,48,9,i do not rememeber,tablet,i could not come up with a word,doctor,doctor,14,1
1,Test-restudy,7,99,48,10,i do not rememeber,i could not come up with a word,i could not come up with a word,mate,corpse,15,1
1,Test-restudy,7,99,48,11,i do not rememeber,zeus,zezu,olives,olives,16,1
1,Test-restudy,7,99,48,12,i do not rememeber,bonsai,bonasai,garden,garden,16,1
1,Test-restudy,7,99,48,13,i do not rememeber,panda,panda,cotton,cotton,16,1
1,Test-restudy,7,99,48,14,flying,wings,fly,cloud,cloud,3,0
1,Test-restudy,7,99,48,15,i do not rememeber,blew,i could not come up with a word,maggot,maggot,16,1
1,Test-restudy,7,99,48,16,i do not rememeber,far,far,horse,horse,15,1
1,Test-restudy,7,99,48,17,i do not rememeber,i could not come up with a word,silk,silk,silk,18,1
1,Test-restudy,7,99,48,18,i do not rememeber,i could not come up with a word,pipe,barrel,barrel,16,1
1,Test-restudy,7,99,48,19,i do not rememeber,i could not come up with a word,i could not  come up with a word,curtain,curtain,17,1
1,Test-restudy,7,99,48,20,i do not rememeber,i could not come up with a word,bury,grave,grave,16,1
1,Test-restudy,7,99,48,21,i do not rememeber,sad,i could not come up with a word,prayer,prayer,15,1
1,Test-restudy,7,99,48,22,emu,emu,bird,science,science,0,0
1,Test-restudy,7,99,48,23,i do not rememeber,destiny,i could not come up with a word,custom,custom,16,1
1,Test-restudy,7,99,48,24,i do not rememeber,rush,rush,bribe,bribe,15,1
1,Test-restudy,7,99,48,25,i do not rememeber,i could not come up with a word,bull,bull,bull,18,1
1,Test-restudy,7,99,48,26,i do not rememeber,god,sleep,mattresss,mattress,15,1
1,Test-restudy,7,99,48,27,i do not rememeber,trouble,monkey,monkey,monkey,15,1
1,Test-restudy,7,99,48,28,i do not rememeber,i could not come up with a word,i could not come up with a word,boat,boat,16,1
1,Test-restudy,7,99,48,29,i do not rememeber,honor,i could not come up with a word,honor,honor,14,1
1,Test-restudy,7,99,48,30,i do not rememeber,fine,fine,treasure,treasure,14,1
1,Test-restudy,7,99,48,31,i do not rememeber,i could not come up with a word,i could not come up with a word,poison,poison,16,1
1,Test-restudy,7,99,48,32,i do not rememeber,i could not come up with a word,i could not come up with a word,leisure,leisure,16,1
1,Test-restudy,7,99,48,33,i do not rememeber,i could not come up with one,i could not come up with a word,sleep,sleep,16,1
1,Test-restudy,7,99,48,34,food,food,i could not come up with a word,oath,oath,0,0
1,Test-restudy,7,99,48,35,i do not rememeber,wound,i could not come up with a word,wouned,wound,15,1
1,Test-restudy,7,99,48,36,i do not rememeber,i could not come up with one,i  could not come up with a word,show,snow,16,1
1,Test-restudy,7,99,48,37,i do not rememeber,take,take,divorce,divorce,14,1
1,Test-restudy,7,99,48,38,i do not rememeber,i could not come up with a word,i could not come up with a word,frog,frog,17,1
1,Test-restudy,7,99,48,39,i do not rememeber,i  could not come up with a word,krab,crab,crab,16,1
1,Test-restudy,7,99,48,40,i do not rememeber,i could not come up with a word,i could not come up with a word,enemy,enemy,15,1
1,Test-restudy,7,99,48,41,,i could not come up with a word,i could not come up with a word,shroud,shroud,6,1
1,Test-restudy,7,99,48,42,i do not rememeber,i could not come up with a word,mad,manure,manure,15,1
1,Test-restudy,7,99,48,43,i do not rememeber,i could not come up with a word,i could not come up with a word,lung,lung,17,1
1,Test-restudy,7,99,48,44,i do not rememeber,vaccum,vaccum,dust,dust,16,1
1,Test-restudy,7,99,48,45,i do not rememeber,chow,food,oyster,oyster,14,1
1,Test-restudy,7,99,48,46,i do not rememeber,choose,i could not come up with a word,society,society,15,1
1,Test-restudy,7,99,48,47,i do not rememeber,i could not come up with a word,for,forgery,forgery,15,1
1,Test-restudy,7,99,48,48,i do not rememeber,i could not come u p with a word,i could not come up with a word,chease,cheese,15,1
1,Test-restudy,7,102,49,1,lemon,women,women,women,women,3,0
1,Test-restudy,7,102,49,2,lie,yolk,yolk,yolk,yolk,4,0
1,Test-restudy,7,102,49,3,chalula,chalula,chalula,chalula,chalula,0,0
1,Test-restudy,7,102,49,4,lasso,lasso,lasso,lasso,lasso,0,0
1,Test-restudy,7,102,49,5,remember,redwood,remember,remember,rambo,0,0
1,Test-restudy,7,102,49,6,fun,fun,fun,fun,fun,0,0
1,Test-restudy,7,102,49,7,handy,kamakaze,hand,hand,handgrenade,1,0
1,Test-restudy,7,102,49,8,utensil,stanza,stanza,utensil,utensil,0,0
1,Test-restudy,7,102,49,9,tablet,ibuprofen,tablet,tablet,tablet,0,0
1,Test-restudy,7,102,49,10,mighty,matar,mighty,mighty,mighty,0,0
1,Test-restudy,7,102,49,11,zuchini,italian,italian,zuchinni,zuchini,0,0
1,Test-restudy,7,102,49,12,busty,bustling,busty,busty,busty,0,0
1,Test-restudy,7,102,49,13,puma,lamb,lamb,lamb,lamb,3,0
1,Test-restudy,7,102,49,14,wings,wings,wings,wings,wings,0,0
1,Test-restudy,7,102,49,15,boo,eww,boo,boo,boo,0,0
1,Test-restudy,7,102,49,16,far,far,farsea,farsea,farsea,0,0
1,Test-restudy,7,102,49,17,river,kimono,habibi,kimono,riri,3,0
1,Test-restudy,7,102,49,18,pipe,pipe,pipe,pipe,pipe,0,0
1,Test-restudy,7,102,49,19,plaza,plaza,plaza,plaza,plaza,0,0
1,Test-restudy,7,102,49,20,bury,bury,bury,bury,bury,0,0
1,Test-restudy,7,102,49,21,room,room,room,room,room,0,0
1,Test-restudy,7,102,49,22,emu,element,emu,emu,emu,0,0
1,Test-restudy,7,102,49,23,destroy,designer,dolce,tori,destroy,0,0
1,Test-restudy,7,102,49,24,bride,runaway,sorority,sorority,sorority,6,0
1,Test-restudy,7,102,49,25,fall,farm,farm,holy,holy,2,0
1,Test-restudy,7,102,49,26,gordo,gordo,gordo,gordo,gordo,0,0
1,Test-restudy,7,102,49,27,tumbling,tumble,tumbling,tumbling,tumbling,0,0
1,Test-restudy,7,102,49,28,mash,marsh,marsh,shoe,myshoe,1,0
1,Test-restudy,7,102,49,29,adhere,honor,adherence,addhonor,adherence,3,0
1,Test-restudy,7,102,49,30,final,final,final,final,final,0,0
1,Test-restudy,7,102,49,31,mud,sus,sus,sus,sus,2,0
1,Test-restudy,7,102,49,32,wassap,whassup,wassap,wasaap,wassap,0,0
1,Test-restudy,7,102,49,33,u sing easy,lulabye,easy,usingeasy,usingeasy,2,0
1,Test-restudy,7,102,49,34,minister,minister,minister,minister,minister,0,0
1,Test-restudy,7,102,49,35,jerico,jerusalem,tehran,tehran,tehran,5,0
1,Test-restudy,7,102,49,36,luge,luge,luge,luge,luge,0,0
1,Test-restudy,7,102,49,37,lackof,lackof,lack,lackof,lackof,0,0
1,Test-restudy,7,102,49,38,churro,mexican,churro,churro,churro,0,0
1,Test-restudy,7,102,49,39,k,krabs,krabs,krab,krab,3,0
1,Test-restudy,7,102,49,40,adieu,army,adieu,adieu,adieu,0,0
1,Test-restudy,7,102,49,41,sandy,sand,sand,sand,sand,1,0
1,Test-restudy,7,102,49,42,somebody,shit,muddy,somuddy,somebody,0,0
1,Test-restudy,7,102,49,43,tofu,fumar,fume,fumar,fumar,4,0
1,Test-restudy,7,102,49,44,bean,vaccum,broom,vume,vaccum,4,0
1,Test-restudy,7,102,49,45,chasm,clam,chasm,chasm,chasm,0,0
1,Test-restudy,7,102,49,46,chasm,charm,charm,charm,charm,1,0
1,Test-restudy,7,102,49,47,beanie,houdini,houdini,houdini,houdini,6,0
1,Test-restudy,7,102,49,48,beanie,jack,torelini,beanie,jibroni,0,0
1,Test-restudy,7,103,50,1,did not have one,i coul dnot come up with a word,i could not come up with a word,i could not come up with a word,i could not come up with a word,22,1
1,Test-restudy,7,103,50,2,i cannot remember,yolk,yolk,yolk,yolk,16,1
1,Test-restudy,7,103,50,3,chalk,i could not come up with a word,chalk,chalk,chalk,0,0
1,Test-restudy,7,103,50,4,laso,laso,laso,laso,laso,0,0
1,Test-restudy,7,103,50,5,remember,remember,remember,remember,remember,0,0
1,Test-restudy,7,103,50,6,fun,fun of you,fun of you,fun of you,fun of you,7,0
1,Test-restudy,7,103,50,7,i cannot remember,i could not come up with a word,hand the key,hand the key,hand the key,12,1
1,Test-restudy,7,103,50,8,ten,ten lines,ten,ten,ten,0,0
1,Test-restudy,7,103,50,9,i cannot remember,tab,taboo,taboo,taboo,15,1
1,Test-restudy,7,103,50,10,mate,i could not come up with a word,mate,mate,mate,0,0
1,Test-restudy,7,103,50,11,i cannot remember,i could not come up with a word,i could not come up with a word,i could not come up with a word,i could nto come up with a word,21,1
1,Test-restudy,7,103,50,12,i cannot remember,i could not come up with a word,i could not some up with a word,i could not come up with a word,i could not come up with a word,21,1
1,Test-restudy,7,103,50,13,panda,panda,panda,panda,panda,0,0
1,Test-restudy,7,103,50,14,wing,wing/ fly,wing,wing,wing,0,0
1,Test-restudy,7,103,50,15,boo,boo,boo,boo,boo,0,0
1,Test-restudy,7,103,50,16,far as i see,far as i see,far as i see,far as i see,far as i see,0,0
1,Test-restudy,7,103,50,17,hair,hair,hair,hair,hair,0,0
1,Test-restudy,7,103,50,18,pipe,pipe,pipe,pipe,pipe,0,0
1,Test-restudy,7,103,50,19,pizza,pause,pass,pizza,pizza,0,0
1,Test-restudy,7,103,50,20,bury,bury,bury,bury,bury,0,0
1,Test-restudy,7,103,50,21,i cannot remember,soul,soul,soul,soul,16,1
1,Test-restudy,7,103,50,22,eliminate,eliminate,eliminate,eliminate,eliminate,0,0
1,Test-restudy,7,103,50,23,i cannot remember,dress,dress,destroy,destroy,15,1
1,Test-restudy,7,103,50,24,i cannot remember,rush ya,rush ya,rush ya,rush,16,1
1,Test-restudy,7,103,50,25,i cannot remember,fall,fall off the bull,fall off,fall off,15,1
1,Test-restudy,7,103,50,26,go through door,go door,go through door,go through door,go through door,0,0
1,Test-restudy,7,103,50,27,tomb,tumble,tumble,tumble,tumble,3,0
1,Test-restudy,7,103,50,28,i cannot remember,mashulu,mashulu,mashulu,mashulu,16,1
1,Test-restudy,7,103,50,29,ham,i could not come up with a word,add hand,add ham,add hand,4,0
1,Test-restudy,7,103,50,30,i cannot remember,find a,find a,find a treasure,find a,13,1
1,Test-restudy,7,103,50,31,sumo,soon,soon,soon,soon,3,0
1,Test-restudy,7,103,50,32,wasup,wasup,wasup,wasup,wasup,0,0
1,Test-restudy,7,103,50,33,sing,you sing to sleep,sing,sing to sleep,sing to,0,0
1,Test-restudy,7,103,50,34,i cannot remember,i could not come up with a word,you mean,you mean,you mean,13,1
1,Test-restudy,7,103,50,35,tear,tear,jeer,tear,tear,0,0
1,Test-restudy,7,103,50,36,the luje,luge,the luge,the luge,the luge,1,0
1,Test-restudy,7,103,50,37,talk,talk,talk,talk,talk,0,0
1,Test-restudy,7,103,50,38,i cannot remember,chirp,chirp,youre a frog,youre a frog,15,1
1,Test-restudy,7,103,50,39,i cannot remember,i could not come up with a word,crawl,crawl,crawl,15,1
1,Test-restudy,7,103,50,40,a dude,a dude,a dude,a dude,a dude,0,0
1,Test-restudy,7,103,50,41,sand,sand,sand,sand,sand,0,0
1,Test-restudy,7,103,50,42,madman,madman,madman,madman,madman,0,0
1,Test-restudy,7,103,50,43,i cannot remember,puff,puff,puff,puff,17,1
1,Test-restudy,7,103,50,44,i cannot remember,i could not come up with a word,i could not come up with a word,i could not come up with a word,i could not come up with a word,21,1
1,Test-restudy,7,103,50,45,has a pearl,has a,has a pearl,has a pearl,has a pearl,0,0
1,Test-restudy,7,103,50,46,charm,charm,charm,charm,charm,0,0
1,Test-restudy,7,103,50,47,i cannot remember,i could not come up with a word,mini,i could not come up with a word,i could not come up with a word,16,1
1,Test-restudy,7,103,50,48,i cannot remember,mini,mini,mini,mini,16,1
1,Test-restudy,7,104,51,1,hawaii,necklace,hawaii,honolulu,honolulu,0,0
1,Test-restudy,7,104,51,2,i cannot remember,yolk,yolk,yolk,yolk,16,1
1,Test-restudy,7,104,51,3,i cannot remember,cook,cheese,cheese,cheese,13,1
1,Test-restudy,7,104,51,4,lasso,lasso,lasso,lasso,lasso,0,0
1,Test-restudy,7,104,51,5,i cannot remember,reindeer,reindeer,reindeer,reindeer,13,1
1,Test-restudy,7,104,51,6,funny,funny,funny,funny,funny,0,0
1,Test-restudy,7,104,51,7,dishiki,dashiki,dashiki,dashiki,dashiki,1,0
1,Test-restudy,7,104,51,8,utensil,pencil,utensil,utensil,utensil,0,0
1,Test-restudy,7,104,51,9,i cannot remember,needles,tabboo,taboo,taboo,13,1
1,Test-restudy,7,104,51,10,i cannot remember,morgue,morge,morgue,morge,14,1
1,Test-restudy,7,104,51,11,zucchini,zucchini,zucchini,zucchini,zuchini,0,0
1,Test-restudy,7,104,51,12,i cannot remember,brussel sprouts,brussel sprouts,brussel sprouts,brussel sprout,16,1
1,Test-restudy,7,104,51,13,i cannot remember,plantation,plantation,plantation,plantation,14,1
1,Test-restudy,7,104,51,14,wing,wing,wing,wing,wing,0,0
1,Test-restudy,7,104,51,15,bug,bug,bug,bug,bug,0,0
1,Test-restudy,7,104,51,16,i cannot remember,farrari,farrari,farrari,farrari,15,1
1,Test-restudy,7,104,51,17,hair,hair,hair,hair,hair,0,0
1,Test-restudy,7,104,51,18,i cannot remember,butter,i could not come up with a word,i could not come up with a word,i could not come up with a word,14,1
